Surprisal	Preposition	E/D	Connective	Crossing
38.42039489746094	By		. Again, 	C_X
38.989627838134766	By		. I repeat, 	C_X
37.68263244628906	By		; thus, 	C_X
39.00592041015625	By		; that is, 	C_X
37.280296325683594	By		; therefore, 	C_X
37.94557571411133	By		; in short, 	C_X
39.551902770996094	By		; again, 	C_X
39.83213806152344	By		; I repeat, 	C_X
36.754913330078125	Near		. Thus, 	C_X
38.20000457763672	Near		. That is, 	C_X
36.63960266113281	Near		. Therefore, 	C_X
37.2103271484375	Near		. In short, 	C_X
38.61234664916992	Near		. Again, 	C_X
38.87995147705078	Near		. I repeat, 	C_X
37.917205810546875	Near		; thus, 	C_X
38.946685791015625	Near		; that is, 	C_X
37.50726318359375	Near		; therefore, 	C_X
37.81571960449219	Near		; in short, 	C_X
39.50981140136719	Near		; again, 	C_X
39.619075775146484	Near		; I repeat, 	C_X
55.9176139831543	Near		. Thus, 	E_nX
55.574737548828125	By		. Thus, 	E_nX
56.3798942565918	Near		. Thus, 	E_nX
57.53772735595703	Near		. That is, 	E_nX
57.453338623046875	By		. That is, 	E_nX
57.88496398925781	Near		. That is, 	E_nX
57.136138916015625	Near		. Therefore, 	E_nX
56.643070220947266	By		. Therefore, 	E_nX
57.6041259765625	Near		. Therefore, 	E_nX
57.01327133178711	Near		. In short, 	E_nX
57.19446563720703	By		. In short, 	E_nX
57.531890869140625	Near		. In short, 	E_nX
57.50724411010742	Near		. Again, 	E_nX
57.40185546875	By		. Again, 	E_nX
57.77985763549805	Near		. Again, 	E_nX
58.14152526855469	Near		. I repeat, 	E_nX
57.91279602050781	By		. I repeat, 	E_nX
58.32298278808594	Near		. I repeat, 	E_nX
57.039466857910156	Near		; thus, 	E_nX
56.50899887084961	By		; thus, 	E_nX
57.44511032104492	Near		; thus, 	E_nX
58.34281921386719	Near		; that is, 	E_nX
58.108978271484375	By		; that is, 	E_nX
58.571285247802734	Near		; that is, 	E_nX
58.49282455444336	Near		; therefore, 	E_nX
57.793670654296875	By		; therefore, 	E_nX
58.98390197753906	Near		; therefore, 	E_nX
58.380470275878906	Near		; in short, 	E_nX
58.37931442260742	By		; in short, 	E_nX
58.78451156616211	Near		; in short, 	E_nX
59.896392822265625	Near		; again, 	E_nX
59.68227005004883	By		; again, 	E_nX
60.04080581665039	Near		; again, 	E_nX
58.911155700683594	Near		; I repeat, 	E_nX
58.39227294921875	By		; I repeat, 	E_nX
59.18024826049805	Near		; I repeat, 	E_nX
55.9176139831543	Near		. Thus, 	E_nX
57.53772735595703	Near		. That is, 	E_nX
57.136138916015625	Near		. Therefore, 	E_nX
57.01327133178711	Near		. In short, 	E_nX
57.50724411010742	Near		. Again, 	E_nX
58.14152526855469	Near		. I repeat, 	E_nX
57.039466857910156	Near		; thus, 	E_nX
58.34281921386719	Near		; that is, 	E_nX
58.49282455444336	Near		; therefore, 	E_nX
58.380470275878906	Near		; in short, 	E_nX
59.896392822265625	Near		; again, 	E_nX
58.911155700683594	Near		; I repeat, 	E_nX
55.574737548828125	By		. Thus, 	E_nX
57.453338623046875	By		. That is, 	E_nX
56.643070220947266	By		. Therefore, 	E_nX
57.19446563720703	By		. In short, 	E_nX
57.40185546875	By		. Again, 	E_nX
57.91279602050781	By		. I repeat, 	E_nX
56.50899887084961	By		; thus, 	E_nX
58.108978271484375	By		; that is, 	E_nX
57.793670654296875	By		; therefore, 	E_nX
58.37931442260742	By		; in short, 	E_nX
59.68227005004883	By		; again, 	E_nX
58.39227294921875	By		; I repeat, 	E_nX
56.3798942565918	Near		. Thus, 	E_nX
57.88496398925781	Near		. That is, 	E_nX
57.6041259765625	Near		. Therefore, 	E_nX
57.531890869140625	Near		. In short, 	E_nX
57.77985763549805	Near		. Again, 	E_nX
58.32298278808594	Near		. I repeat, 	E_nX
57.44511032104492	Near		; thus, 	E_nX
58.571285247802734	Near		; that is, 	E_nX
58.98390197753906	Near		; therefore, 	E_nX
58.78451156616211	Near		; in short, 	E_nX
60.04080581665039	Near		; again, 	E_nX
59.18024826049805	Near		; I repeat, 	E_nX
74.51226806640625	Near		. Thus, 	E_X
74.57936096191406	By		. Thus, 	E_X
74.93954467773438	Near		. Thus, 	E_X
76.30780792236328	Near		. That is, 	E_X
76.54157257080078	By		. That is, 	E_X
76.69855499267578	Near		. That is, 	E_X
75.7415542602539	Near		. Therefore, 	E_X
75.75979614257812	By		. Therefore, 	E_X
76.18238830566406	Near		. Therefore, 	E_X
75.57002258300781	Near		. In short, 	E_X
76.08386993408203	By		. In short, 	E_X
75.99472045898438	Near		. In short, 	E_X
78.58168029785156	Near		. Again, 	E_X
79.3936767578125	By		. Again, 	E_X
79.11466979980469	Near		. Again, 	E_X
81.68273162841797	Near		. I repeat, 	E_X
82.00408172607422	By		. I repeat, 	E_X
82.50605010986328	Near		. I repeat, 	E_X
74.30821228027344	Near		; thus, 	E_X
74.32029724121094	By		; thus, 	E_X
74.76329803466797	Near		; thus, 	E_X
75.72901916503906	Near		; that is, 	E_X
75.81803131103516	By		; that is, 	E_X
76.07044219970703	Near		; that is, 	E_X
75.54773712158203	Near		; therefore, 	E_X
75.4544448852539	By		; therefore, 	E_X
76.13893127441406	Near		; therefore, 	E_X
75.47724914550781	Near		; in short, 	E_X
75.88421630859375	By		; in short, 	E_X
75.97612762451172	Near		; in short, 	E_X
80.4161148071289	Near		; again, 	E_X
81.62748718261719	By		; again, 	E_X
81.06226348876953	Near		; again, 	E_X
80.68353271484375	Near		; I repeat, 	E_X
81.11107635498047	By		; I repeat, 	E_X
81.54214477539062	Near		; I repeat, 	E_X
74.51226806640625	Near		. Thus, 	E_X
76.30780792236328	Near		. That is, 	E_X
75.7415542602539	Near		. Therefore, 	E_X
75.57002258300781	Near		. In short, 	E_X
78.58168029785156	Near		. Again, 	E_X
81.68273162841797	Near		. I repeat, 	E_X
74.30821228027344	Near		; thus, 	E_X
75.72901916503906	Near		; that is, 	E_X
75.54773712158203	Near		; therefore, 	E_X
75.47724914550781	Near		; in short, 	E_X
80.4161148071289	Near		; again, 	E_X
80.68353271484375	Near		; I repeat, 	E_X
74.57936096191406	By		. Thus, 	E_X
76.54157257080078	By		. That is, 	E_X
75.75979614257812	By		. Therefore, 	E_X
76.08386993408203	By		. In short, 	E_X
79.3936767578125	By		. Again, 	E_X
82.00408172607422	By		. I repeat, 	E_X
74.32029724121094	By		; thus, 	E_X
75.81803131103516	By		; that is, 	E_X
75.4544448852539	By		; therefore, 	E_X
75.88421630859375	By		; in short, 	E_X
81.62748718261719	By		; again, 	E_X
81.11107635498047	By		; I repeat, 	E_X
74.93954467773438	Near		. Thus, 	E_X
76.69855499267578	Near		. That is, 	E_X
76.18238830566406	Near		. Therefore, 	E_X
75.99472045898438	Near		. In short, 	E_X
79.11466979980469	Near		. Again, 	E_X
82.50605010986328	Near		. I repeat, 	E_X
74.76329803466797	Near		; thus, 	E_X
76.07044219970703	Near		; that is, 	E_X
76.13893127441406	Near		; therefore, 	E_X
75.97612762451172	Near		; in short, 	E_X
81.06226348876953	Near		; again, 	E_X
81.54214477539062	Near		; I repeat, 	E_X
55.70073699951172	Near		. Thus, 	C_nX
55.38733673095703	By		. Thus, 	C_nX
56.54808807373047	Near		. Thus, 	C_nX
57.9453010559082	Near		. That is, 	C_nX
57.680747985839844	By		. That is, 	C_nX
58.78215026855469	Near		. That is, 	C_nX
56.76272964477539	Near		. Therefore, 	C_nX
56.27762985229492	By		. Therefore, 	C_nX
57.5697021484375	Near		. Therefore, 	C_nX
57.11540222167969	Near		. In short, 	C_nX
57.34478759765625	By		. In short, 	C_nX
58.02851486206055	Near		. In short, 	C_nX
57.347354888916016	Near		. Again, 	C_nX
57.02838897705078	By		. Again, 	C_nX
57.943328857421875	Near		. Again, 	C_nX
57.246158599853516	Near		. I repeat, 	C_nX
57.03368377685547	By		. I repeat, 	C_nX
57.7502326965332	Near		. I repeat, 	C_nX
56.76032257080078	Near		; thus, 	C_nX
56.195682525634766	By		; thus, 	C_nX
57.541175842285156	Near		; thus, 	C_nX
58.17455291748047	Near		; that is, 	C_nX
57.8707389831543	By		; that is, 	C_nX
58.97568893432617	Near		; that is, 	C_nX
58.021339416503906	Near		; therefore, 	C_nX
57.305763244628906	By		; therefore, 	C_nX
58.846275329589844	Near		; therefore, 	C_nX
58.08989334106445	Near		; in short, 	C_nX
58.18504333496094	By		; in short, 	C_nX
58.91706848144531	Near		; in short, 	C_nX
59.381587982177734	Near		; again, 	C_nX
59.204078674316406	By		; again, 	C_nX
59.8050537109375	Near		; again, 	C_nX
58.60577392578125	Near		; I repeat, 	C_nX
58.131168365478516	By		; I repeat, 	C_nX
59.26266860961914	Near		; I repeat, 	C_nX
55.70073699951172	Near		. Thus, 	C_nX
57.9453010559082	Near		. That is, 	C_nX
56.76272964477539	Near		. Therefore, 	C_nX
57.11540222167969	Near		. In short, 	C_nX
57.347354888916016	Near		. Again, 	C_nX
57.246158599853516	Near		. I repeat, 	C_nX
56.76032257080078	Near		; thus, 	C_nX
58.17455291748047	Near		; that is, 	C_nX
58.021339416503906	Near		; therefore, 	C_nX
58.08989334106445	Near		; in short, 	C_nX
59.381587982177734	Near		; again, 	C_nX
58.60577392578125	Near		; I repeat, 	C_nX
55.38733673095703	By		. Thus, 	C_nX
57.680747985839844	By		. That is, 	C_nX
56.27762985229492	By		. Therefore, 	C_nX
57.34478759765625	By		. In short, 	C_nX
57.02838897705078	By		. Again, 	C_nX
57.03368377685547	By		. I repeat, 	C_nX
56.195682525634766	By		; thus, 	C_nX
57.8707389831543	By		; that is, 	C_nX
57.305763244628906	By		; therefore, 	C_nX
58.18504333496094	By		; in short, 	C_nX
59.204078674316406	By		; again, 	C_nX
58.131168365478516	By		; I repeat, 	C_nX
56.54808807373047	Near		. Thus, 	C_nX
58.78215026855469	Near		. That is, 	C_nX
57.5697021484375	Near		. Therefore, 	C_nX
58.02851486206055	Near		. In short, 	C_nX
57.943328857421875	Near		. Again, 	C_nX
57.7502326965332	Near		. I repeat, 	C_nX
57.541175842285156	Near		; thus, 	C_nX
58.97568893432617	Near		; that is, 	C_nX
58.846275329589844	Near		; therefore, 	C_nX
58.91706848144531	Near		; in short, 	C_nX
59.8050537109375	Near		; again, 	C_nX
59.26266860961914	Near		; I repeat, 	C_nX
73.29393005371094	Near		. Thus, 	C_X
73.15949249267578	By		. Thus, 	C_X
74.07952880859375	Near		. Thus, 	C_X
74.9365463256836	Near		. That is, 	C_X
75.13406372070312	By		. That is, 	C_X
75.78246307373047	Near		. That is, 	C_X
74.36549377441406	Near		. Therefore, 	C_X
74.18376159667969	By		. Therefore, 	C_X
75.11202239990234	Near		. Therefore, 	C_X
74.73576354980469	Near		. In short, 	C_X
75.14411926269531	By		. In short, 	C_X
75.57878875732422	Near		. In short, 	C_X
77.19287872314453	Near		. Again, 	C_X
77.74239349365234	By		. Again, 	C_X
77.89655303955078	Near		. Again, 	C_X
78.56713104248047	Near		. I repeat, 	C_X
79.28492736816406	By		. I repeat, 	C_X
79.69524383544922	Near		. I repeat, 	C_X
73.06156921386719	Near		; thus, 	C_X
72.85592651367188	By		; thus, 	C_X
73.83804321289062	Near		; thus, 	C_X
74.2985610961914	Near		; that is, 	C_X
74.38741302490234	By		; that is, 	C_X
75.12712097167969	Near		; that is, 	C_X
74.30180358886719	Near		; therefore, 	C_X
74.04376220703125	By		; therefore, 	C_X
75.15462493896484	Near		; therefore, 	C_X
74.57935333251953	Near		; in short, 	C_X
74.99269104003906	By		; in short, 	C_X
75.48086547851562	Near		; in short, 	C_X
78.72328186035156	Near		; again, 	C_X
79.91688537597656	By		; again, 	C_X
79.37054443359375	Near		; again, 	C_X
78.16914367675781	Near		; I repeat, 	C_X
78.9638442993164	By		; I repeat, 	C_X
79.24466705322266	Near		; I repeat, 	C_X
73.29393005371094	Near		. Thus, 	C_X
74.9365463256836	Near		. That is, 	C_X
74.36549377441406	Near		. Therefore, 	C_X
74.73576354980469	Near		. In short, 	C_X
77.19287872314453	Near		. Again, 	C_X
78.56713104248047	Near		. I repeat, 	C_X
73.06156921386719	Near		; thus, 	C_X
74.2985610961914	Near		; that is, 	C_X
74.30180358886719	Near		; therefore, 	C_X
74.57935333251953	Near		; in short, 	C_X
78.72328186035156	Near		; again, 	C_X
78.16914367675781	Near		; I repeat, 	C_X
73.15949249267578	By		. Thus, 	C_X
75.13406372070312	By		. That is, 	C_X
74.18376159667969	By		. Therefore, 	C_X
75.14411926269531	By		. In short, 	C_X
77.74239349365234	By		. Again, 	C_X
79.28492736816406	By		. I repeat, 	C_X
72.85592651367188	By		; thus, 	C_X
74.38741302490234	By		; that is, 	C_X
74.04376220703125	By		; therefore, 	C_X
74.99269104003906	By		; in short, 	C_X
79.91688537597656	By		; again, 	C_X
78.9638442993164	By		; I repeat, 	C_X
74.07952880859375	Near		. Thus, 	C_X
75.78246307373047	Near		. That is, 	C_X
75.11202239990234	Near		. Therefore, 	C_X
75.57878875732422	Near		. In short, 	C_X
77.89655303955078	Near		. Again, 	C_X
79.69524383544922	Near		. I repeat, 	C_X
73.83804321289062	Near		; thus, 	C_X
75.12712097167969	Near		; that is, 	C_X
75.15462493896484	Near		; therefore, 	C_X
75.48086547851562	Near		; in short, 	C_X
79.37054443359375	Near		; again, 	C_X
79.24466705322266	Near		; I repeat, 	C_X
55.47564697265625	Near		. Thus, 	E_nX
55.68734359741211	By		. Thus, 	E_nX
56.25856399536133	Near		. Thus, 	E_nX
57.886680603027344	Near		. That is, 	E_nX
58.30424880981445	By		. That is, 	E_nX
58.77531433105469	Near		. That is, 	E_nX
56.64540100097656	Near		. Therefore, 	E_nX
56.79991912841797	By		. Therefore, 	E_nX
57.464054107666016	Near		. Therefore, 	E_nX
56.980682373046875	Near		. In short, 	E_nX
57.83218002319336	By		. In short, 	E_nX
57.94445037841797	Near		. In short, 	E_nX
57.00257110595703	Near		. Again, 	E_nX
57.51670837402344	By		. Again, 	E_nX
57.66871643066406	Near		. Again, 	E_nX
57.67163848876953	Near		. I repeat, 	E_nX
57.9276123046875	By		. I repeat, 	E_nX
58.2335205078125	Near		. I repeat, 	E_nX
56.60294723510742	Near		; thus, 	E_nX
56.67330551147461	By		; thus, 	E_nX
57.322235107421875	Near		; thus, 	E_nX
58.48101806640625	Near		; that is, 	E_nX
58.83856964111328	By		; that is, 	E_nX
59.29789733886719	Near		; that is, 	E_nX
57.992958068847656	Near		; therefore, 	E_nX
57.989166259765625	By		; therefore, 	E_nX
58.793060302734375	Near		; therefore, 	E_nX
58.25196075439453	Near		; in short, 	E_nX
59.0120849609375	By		; in short, 	E_nX
59.07560729980469	Near		; in short, 	E_nX
59.718685150146484	Near		; again, 	E_nX
60.17226791381836	By		; again, 	E_nX
60.293785095214844	Near		; again, 	E_nX
58.88951873779297	Near		; I repeat, 	E_nX
58.88915252685547	By		; I repeat, 	E_nX
59.5657958984375	Near		; I repeat, 	E_nX
55.47564697265625	Near		. Thus, 	E_nX
57.886680603027344	Near		. That is, 	E_nX
56.64540100097656	Near		. Therefore, 	E_nX
56.980682373046875	Near		. In short, 	E_nX
57.00257110595703	Near		. Again, 	E_nX
57.67163848876953	Near		. I repeat, 	E_nX
56.60294723510742	Near		; thus, 	E_nX
58.48101806640625	Near		; that is, 	E_nX
57.992958068847656	Near		; therefore, 	E_nX
58.25196075439453	Near		; in short, 	E_nX
59.718685150146484	Near		; again, 	E_nX
58.88951873779297	Near		; I repeat, 	E_nX
55.68734359741211	By		. Thus, 	E_nX
58.30424880981445	By		. That is, 	E_nX
56.79991912841797	By		. Therefore, 	E_nX
57.83218002319336	By		. In short, 	E_nX
57.51670837402344	By		. Again, 	E_nX
57.9276123046875	By		. I repeat, 	E_nX
56.67330551147461	By		; thus, 	E_nX
58.83856964111328	By		; that is, 	E_nX
57.989166259765625	By		; therefore, 	E_nX
59.0120849609375	By		; in short, 	E_nX
60.17226791381836	By		; again, 	E_nX
58.88915252685547	By		; I repeat, 	E_nX
56.25856399536133	Near		. Thus, 	E_nX
58.77531433105469	Near		. That is, 	E_nX
57.464054107666016	Near		. Therefore, 	E_nX
57.94445037841797	Near		. In short, 	E_nX
57.66871643066406	Near		. Again, 	E_nX
58.2335205078125	Near		. I repeat, 	E_nX
57.322235107421875	Near		; thus, 	E_nX
59.29789733886719	Near		; that is, 	E_nX
58.793060302734375	Near		; therefore, 	E_nX
59.07560729980469	Near		; in short, 	E_nX
60.293785095214844	Near		; again, 	E_nX
59.5657958984375	Near		; I repeat, 	E_nX
73.93939971923828	Near		. Thus, 	E_X
74.10321044921875	By		. Thus, 	E_X
74.41484069824219	Near		. Thus, 	E_X
76.05323028564453	Near		. That is, 	E_X
76.60316467285156	By		. That is, 	E_X
76.6900405883789	Near		. That is, 	E_X
75.22610473632812	Near		. Therefore, 	E_X
75.37899017333984	By		. Therefore, 	E_X
75.68433380126953	Near		. Therefore, 	E_X
75.52101135253906	Near		. In short, 	E_X
76.18744659423828	By		. In short, 	E_X
76.14103698730469	Near		. In short, 	E_X
78.38380432128906	Near		. Again, 	E_X
79.17166137695312	By		. Again, 	E_X
79.00810241699219	Near		. Again, 	E_X
81.4393081665039	Near		. I repeat, 	E_X
82.03638458251953	By		. I repeat, 	E_X
82.26266479492188	Near		. I repeat, 	E_X
73.90612030029297	Near		; thus, 	E_X
74.13745880126953	By		; thus, 	E_X
74.41081237792969	Near		; thus, 	E_X
75.55104064941406	Near		; that is, 	E_X
76.05709838867188	By		; that is, 	E_X
76.21671295166016	Near		; that is, 	E_X
75.228515625	Near		; therefore, 	E_X
75.36178588867188	By		; therefore, 	E_X
75.78904724121094	Near		; therefore, 	E_X
75.56852722167969	Near		; in short, 	E_X
76.3620834350586	By		; in short, 	E_X
76.27290344238281	Near		; in short, 	E_X
80.68351745605469	Near		; again, 	E_X
81.7080078125	By		; again, 	E_X
81.3665542602539	Near		; again, 	E_X
81.09825897216797	Near		; I repeat, 	E_X
81.61372375488281	By		; I repeat, 	E_X
81.99105072021484	Near		; I repeat, 	E_X
73.93939971923828	Near		. Thus, 	E_X
76.05323028564453	Near		. That is, 	E_X
75.22610473632812	Near		. Therefore, 	E_X
75.52101135253906	Near		. In short, 	E_X
78.38380432128906	Near		. Again, 	E_X
81.4393081665039	Near		. I repeat, 	E_X
73.90612030029297	Near		; thus, 	E_X
75.55104064941406	Near		; that is, 	E_X
75.228515625	Near		; therefore, 	E_X
75.56852722167969	Near		; in short, 	E_X
80.68351745605469	Near		; again, 	E_X
81.09825897216797	Near		; I repeat, 	E_X
74.10321044921875	By		. Thus, 	E_X
76.60316467285156	By		. That is, 	E_X
75.37899017333984	By		. Therefore, 	E_X
76.18744659423828	By		. In short, 	E_X
79.17166137695312	By		. Again, 	E_X
82.03638458251953	By		. I repeat, 	E_X
74.13745880126953	By		; thus, 	E_X
76.05709838867188	By		; that is, 	E_X
75.36178588867188	By		; therefore, 	E_X
76.3620834350586	By		; in short, 	E_X
81.7080078125	By		; again, 	E_X
81.61372375488281	By		; I repeat, 	E_X
74.41484069824219	Near		. Thus, 	E_X
76.6900405883789	Near		. That is, 	E_X
75.68433380126953	Near		. Therefore, 	E_X
76.14103698730469	Near		. In short, 	E_X
79.00810241699219	Near		. Again, 	E_X
82.26266479492188	Near		. I repeat, 	E_X
74.41081237792969	Near		; thus, 	E_X
76.21671295166016	Near		; that is, 	E_X
75.78904724121094	Near		; therefore, 	E_X
76.27290344238281	Near		; in short, 	E_X
81.3665542602539	Near		; again, 	E_X
81.99105072021484	Near		; I repeat, 	E_X
56.06049346923828	Near		. Thus, 	C_nX
55.79502868652344	By		. Thus, 	C_nX
56.39204406738281	Near		. Thus, 	C_nX
57.945133209228516	Near		. That is, 	C_nX
57.73861312866211	By		. That is, 	C_nX
58.40943908691406	Near		. That is, 	C_nX
57.34169006347656	Near		. Therefore, 	C_nX
56.93905258178711	By		. Therefore, 	C_nX
57.73434829711914	Near		. Therefore, 	C_nX
57.26947784423828	Near		. In short, 	C_nX
57.42866516113281	By		. In short, 	C_nX
57.6683349609375	Near		. In short, 	C_nX
57.89110565185547	Near		. Again, 	C_nX
57.777191162109375	By		. Again, 	C_nX
58.169822692871094	Near		. Again, 	C_nX
57.885562896728516	Near		. I repeat, 	C_nX
57.51081085205078	By		. I repeat, 	C_nX
57.84394073486328	Near		. I repeat, 	C_nX
56.991947174072266	Near		; thus, 	C_nX
56.52949142456055	By		; thus, 	C_nX
57.327247619628906	Near		; thus, 	C_nX
58.622276306152344	Near		; that is, 	C_nX
58.34349822998047	By		; that is, 	C_nX
58.991493225097656	Near		; that is, 	C_nX
58.38248825073242	Near		; therefore, 	C_nX
57.82795715332031	By		; therefore, 	C_nX
58.82733154296875	Near		; therefore, 	C_nX
58.321250915527344	Near		; in short, 	C_nX
58.34046173095703	By		; in short, 	C_nX
58.630313873291016	Near		; in short, 	C_nX
59.63195037841797	Near		; again, 	C_nX
59.58488845825195	By		; again, 	C_nX
59.72028350830078	Near		; again, 	C_nX
59.06235885620117	Near		; I repeat, 	C_nX
58.445762634277344	By		; I repeat, 	C_nX
59.22462463378906	Near		; I repeat, 	C_nX
56.06049346923828	Near		. Thus, 	C_nX
57.945133209228516	Near		. That is, 	C_nX
57.34169006347656	Near		. Therefore, 	C_nX
57.26947784423828	Near		. In short, 	C_nX
57.89110565185547	Near		. Again, 	C_nX
57.885562896728516	Near		. I repeat, 	C_nX
56.991947174072266	Near		; thus, 	C_nX
58.622276306152344	Near		; that is, 	C_nX
58.38248825073242	Near		; therefore, 	C_nX
58.321250915527344	Near		; in short, 	C_nX
59.63195037841797	Near		; again, 	C_nX
59.06235885620117	Near		; I repeat, 	C_nX
55.79502868652344	By		. Thus, 	C_nX
57.73861312866211	By		. That is, 	C_nX
56.93905258178711	By		. Therefore, 	C_nX
57.42866516113281	By		. In short, 	C_nX
57.777191162109375	By		. Again, 	C_nX
57.51081085205078	By		. I repeat, 	C_nX
56.52949142456055	By		; thus, 	C_nX
58.34349822998047	By		; that is, 	C_nX
57.82795715332031	By		; therefore, 	C_nX
58.34046173095703	By		; in short, 	C_nX
59.58488845825195	By		; again, 	C_nX
58.445762634277344	By		; I repeat, 	C_nX
56.39204406738281	Near		. Thus, 	C_nX
58.40943908691406	Near		. That is, 	C_nX
57.73434829711914	Near		. Therefore, 	C_nX
57.6683349609375	Near		. In short, 	C_nX
58.169822692871094	Near		. Again, 	C_nX
57.84394073486328	Near		. I repeat, 	C_nX
57.327247619628906	Near		; thus, 	C_nX
58.991493225097656	Near		; that is, 	C_nX
58.82733154296875	Near		; therefore, 	C_nX
58.630313873291016	Near		; in short, 	C_nX
59.72028350830078	Near		; again, 	C_nX
59.22462463378906	Near		; I repeat, 	C_nX
73.50296020507812	Near		. Thus, 	C_X
73.12938690185547	By		. Thus, 	C_X
73.58378601074219	Near		. Thus, 	C_X
75.11660766601562	Near		. That is, 	C_X
75.08928680419922	By		. That is, 	C_X
75.4968490600586	Near		. That is, 	C_X
74.6667251586914	Near		. Therefore, 	C_X
74.19676971435547	By		. Therefore, 	C_X
74.72679138183594	Near		. Therefore, 	C_X
74.90239715576172	Near		. In short, 	C_X
75.02095031738281	By		. In short, 	C_X
75.07649993896484	Near		. In short, 	C_X
77.27459716796875	Near		. Again, 	C_X
77.6775131225586	By		. Again, 	C_X
77.29564666748047	Near		. Again, 	C_X
79.46343231201172	Near		. I repeat, 	C_X
79.8262939453125	By		. I repeat, 	C_X
79.88955688476562	Near		. I repeat, 	C_X
73.01828002929688	Near		; thus, 	C_X
72.65812683105469	By		; thus, 	C_X
73.1872787475586	Near		; thus, 	C_X
74.73379516601562	Near		; that is, 	C_X
74.70364379882812	By		; that is, 	C_X
75.06857299804688	Near		; that is, 	C_X
74.28773498535156	Near		; therefore, 	C_X
73.82435607910156	By		; therefore, 	C_X
74.5199203491211	Near		; therefore, 	C_X
74.6917953491211	Near		; in short, 	C_X
74.80094909667969	By		; in short, 	C_X
74.92071533203125	Near		; in short, 	C_X
78.4335708618164	Near		; again, 	C_X
79.5440444946289	By		; again, 	C_X
78.48640441894531	Near		; again, 	C_X
78.64997863769531	Near		; I repeat, 	C_X
79.179443359375	By		; I repeat, 	C_X
79.11502075195312	Near		; I repeat, 	C_X
73.50296020507812	Near		. Thus, 	C_X
75.11660766601562	Near		. That is, 	C_X
74.6667251586914	Near		. Therefore, 	C_X
74.90239715576172	Near		. In short, 	C_X
77.27459716796875	Near		. Again, 	C_X
79.46343231201172	Near		. I repeat, 	C_X
73.01828002929688	Near		; thus, 	C_X
74.73379516601562	Near		; that is, 	C_X
74.28773498535156	Near		; therefore, 	C_X
74.6917953491211	Near		; in short, 	C_X
78.4335708618164	Near		; again, 	C_X
78.64997863769531	Near		; I repeat, 	C_X
73.12938690185547	By		. Thus, 	C_X
75.08928680419922	By		. That is, 	C_X
74.19676971435547	By		. Therefore, 	C_X
75.02095031738281	By		. In short, 	C_X
77.6775131225586	By		. Again, 	C_X
79.8262939453125	By		. I repeat, 	C_X
72.65812683105469	By		; thus, 	C_X
74.70364379882812	By		; that is, 	C_X
73.82435607910156	By		; therefore, 	C_X
74.80094909667969	By		; in short, 	C_X
79.5440444946289	By		; again, 	C_X
79.179443359375	By		; I repeat, 	C_X
73.58378601074219	Near		. Thus, 	C_X
75.4968490600586	Near		. That is, 	C_X
74.72679138183594	Near		. Therefore, 	C_X
75.07649993896484	Near		. In short, 	C_X
77.29564666748047	Near		. Again, 	C_X
79.88955688476562	Near		. I repeat, 	C_X
73.1872787475586	Near		; thus, 	C_X
75.06857299804688	Near		; that is, 	C_X
74.5199203491211	Near		; therefore, 	C_X
74.92071533203125	Near		; in short, 	C_X
78.48640441894531	Near		; again, 	C_X
79.11502075195312	Near		; I repeat, 	C_X
74.5965347290039	Near		. Thus, 	E_nX
74.64579010009766	By		. Thus, 	E_nX
75.00033569335938	Near		. Thus, 	E_nX
75.40752410888672	Near		. That is, 	E_nX
75.50193786621094	By		. That is, 	E_nX
75.6773910522461	Near		. That is, 	E_nX
75.23091125488281	Near		. Therefore, 	E_nX
75.29895782470703	By		. Therefore, 	E_nX
75.61543273925781	Near		. Therefore, 	E_nX
75.26870727539062	Near		. In short, 	E_nX
75.86983489990234	By		. In short, 	E_nX
75.69857788085938	Near		. In short, 	E_nX
78.30900573730469	Near		. Again, 	E_nX
78.86700439453125	By		. Again, 	E_nX
78.88627624511719	Near		. Again, 	E_nX
80.35103607177734	Near		. I repeat, 	E_nX
80.42263793945312	By		. I repeat, 	E_nX
81.19691467285156	Near		. I repeat, 	E_nX
74.94459533691406	Near		; thus, 	E_nX
74.74874114990234	By		; thus, 	E_nX
75.43577575683594	Near		; thus, 	E_nX
75.50666809082031	Near		; that is, 	E_nX
75.28071594238281	By		; that is, 	E_nX
75.81720733642578	Near		; that is, 	E_nX
75.68488311767578	Near		; therefore, 	E_nX
75.37564849853516	By		; therefore, 	E_nX
76.24385070800781	Near		; therefore, 	E_nX
75.77238464355469	Near		; in short, 	E_nX
75.94825744628906	By		; in short, 	E_nX
76.30326080322266	Near		; in short, 	E_nX
79.95814514160156	Near		; again, 	E_nX
80.54904174804688	By		; again, 	E_nX
80.65533447265625	Near		; again, 	E_nX
79.72000885009766	Near		; I repeat, 	E_nX
79.7278823852539	By		; I repeat, 	E_nX
80.51251220703125	Near		; I repeat, 	E_nX
74.5965347290039	Near		. Thus, 	E_nX
75.40752410888672	Near		. That is, 	E_nX
75.23091125488281	Near		. Therefore, 	E_nX
75.26870727539062	Near		. In short, 	E_nX
78.30900573730469	Near		. Again, 	E_nX
80.35103607177734	Near		. I repeat, 	E_nX
74.94459533691406	Near		; thus, 	E_nX
75.50666809082031	Near		; that is, 	E_nX
75.68488311767578	Near		; therefore, 	E_nX
75.77238464355469	Near		; in short, 	E_nX
